id,QID,tagSlug
3068,996,bitmask
3069,997,array
3070,997,hash-table
3071,997,graph
3072,998,tree
3073,998,binary-tree
3074,999,array
3075,999,matrix
3076,999,simulation
3077,1000,array
3078,1000,dynamic-programming
3079,1001,array
3080,1001,hash-table
3081,1002,array
3082,1002,hash-table
3083,1002,string
3084,1003,string
3085,1003,stack
3086,1004,array
3087,1004,binary-search
3088,1004,sliding-window
3089,1004,prefix-sum
3090,1005,array
3091,1005,greedy
3092,1005,sorting
3093,1006,math
3094,1006,stack
3095,1006,simulation
3096,1007,array
3097,1007,greedy
3098,1008,array
3099,1008,stack
3100,1008,tree
3101,1008,binary-search-tree
3102,1008,monotonic-stack
3103,1008,binary-tree
3104,1009,bit-manipulation
3105,1010,array
3106,1010,hash-table
3107,1010,counting
3108,1011,array
3109,1011,binary-search
3110,1012,math
3111,1012,dynamic-programming
3112,1013,array
3113,1013,greedy
3114,1014,array
3115,1014,dynamic-programming
3116,1015,hash-table
3117,1015,math
3118,1016,string
3119,1017,math
3120,1018,array
3121,1019,array
3122,1019,linked-list
3123,1019,stack
3124,1019,monotonic-stack
3125,1020,array
3126,1020,depth-first-search
3127,1020,breadth-first-search
3128,1020,union-find
3129,1020,matrix
3130,1021,string
3131,1021,stack
3132,1022,tree
3133,1022,depth-first-search
3134,1022,binary-tree
3135,1023,two-pointers
3136,1023,string
3137,1023,trie
3138,1023,string-matching
3139,1024,array
3140,1024,dynamic-programming
3141,1024,greedy
3142,1025,math
3143,1025,dynamic-programming
3144,1025,brainteaser
3145,1025,game-theory
3146,1026,tree
3147,1026,depth-first-search
3148,1026,binary-tree
3149,1027,array
3150,1027,hash-table
3151,1027,binary-search
3152,1027,dynamic-programming
3153,1028,string
3154,1028,tree
3155,1028,depth-first-search
3156,1028,binary-tree
3157,1029,array
3158,1029,greedy
3159,1029,sorting
3160,1030,array
3161,1030,math
3162,1030,geometry
3163,1030,sorting
3164,1030,matrix
3165,1031,array
3166,1031,dynamic-programming
3167,1031,sliding-window
3168,1032,array
3169,1032,string
3170,1032,design
3171,1032,trie
3172,1032,data-stream
3173,1033,math
3174,1033,brainteaser
3175,1034,array
3176,1034,depth-first-search
3177,1034,breadth-first-search
3178,1034,matrix
3179,1035,array
3180,1035,dynamic-programming
3181,1036,array
3182,1036,hash-table
3183,1036,depth-first-search
3184,1036,breadth-first-search
3185,1037,array
3186,1037,math
3187,1037,geometry
3188,1038,tree
3189,1038,depth-first-search
3190,1038,binary-search-tree
3191,1038,binary-tree
3192,1039,array
3193,1039,dynamic-programming
3194,1040,array
3195,1040,math
3196,1040,two-pointers
3197,1040,sorting
3198,1041,math
3199,1041,string
3200,1041,simulation
3201,1042,depth-first-search
3202,1042,breadth-first-search
3203,1042,graph
3204,1043,array
3205,1043,dynamic-programming
3206,1044,string
3207,1044,binary-search
3208,1044,sliding-window
3209,1044,rolling-hash
3210,1044,suffix-array
3211,1044,hash-function
3212,1045,database
3213,1046,array
3214,1046,heap-priority-queue
3215,1047,string
3216,1047,stack
3217,1048,array
3218,1048,hash-table
3219,1048,two-pointers
3220,1048,string
3221,1048,dynamic-programming
3222,1049,array
3223,1049,dynamic-programming
3224,1050,database
3225,1051,array
3226,1051,sorting
3227,1051,counting-sort
3228,1052,array
3229,1052,sliding-window
3230,1053,array
3231,1053,greedy
3232,1054,array
3233,1054,hash-table
3234,1054,greedy
3235,1054,sorting
3236,1054,heap-priority-queue
3237,1054,counting
3238,1055,string
3239,1055,dynamic-programming
3240,1055,greedy
3241,1056,math
3242,1057,array
3243,1057,greedy
3244,1057,sorting
3245,1058,array
3246,1058,math
3247,1058,string
3248,1058,greedy
3249,1059,depth-first-search
3250,1059,graph
3251,1060,array
3252,1060,binary-search
3253,1061,string
3254,1061,union-find
3255,1062,string
3256,1062,binary-search
3257,1062,dynamic-programming
3258,1062,rolling-hash
3259,1062,suffix-array
3260,1062,hash-function
3261,1063,array
3262,1063,stack
3263,1063,monotonic-stack
3264,1064,array
3265,1064,binary-search
3266,1065,array
3267,1065,string
3268,1065,trie
3269,1065,sorting
3270,1066,array
3271,1066,dynamic-programming
3272,1066,backtracking
3273,1066,bit-manipulation
3274,1066,bitmask
3275,1067,math
3276,1067,dynamic-programming
3277,1068,database
3278,1069,database
3279,1070,database
3280,1071,math
3281,1071,string
3282,1072,array
3283,1072,hash-table
3284,1072,matrix
3285,1073,array
3286,1073,math
3287,1074,array
3288,1074,hash-table
3289,1074,matrix
3290,1074,prefix-sum
3291,1075,database
3292,1076,database
3293,1077,database
3294,1078,string
3295,1079,hash-table
3296,1079,string
3297,1079,backtracking
3298,1079,counting
3299,1080,tree
3300,1080,depth-first-search
3301,1080,binary-tree
3302,1081,string
3303,1081,stack
3304,1081,greedy
3305,1081,monotonic-stack
3306,1082,database
3307,1083,database
3308,1084,database
3309,1085,array
3310,1085,math
3311,1086,array
3312,1086,hash-table
3313,1086,sorting
3314,1087,string
3315,1087,backtracking
3316,1087,breadth-first-search
3317,1088,math
3318,1088,backtracking
3319,1089,array
3320,1089,two-pointers
3321,1090,array
3322,1090,hash-table
3323,1090,greedy
3324,1090,sorting
3325,1090,counting
3326,1091,array
3327,1091,breadth-first-search
3328,1091,matrix
3329,1092,string
3330,1092,dynamic-programming
3331,1093,array
3332,1093,math
3333,1093,probability-and-statistics
3334,1094,array
3335,1094,sorting
3336,1094,heap-priority-queue
3337,1094,simulation
3338,1094,prefix-sum
3339,1095,array
3340,1095,binary-search
3341,1095,interactive
3342,1096,string
3343,1096,backtracking
3344,1096,stack
3345,1096,breadth-first-search
3346,1097,database
3347,1098,database
3348,1099,array
3349,1099,two-pointers
3350,1099,binary-search
3351,1099,sorting
3352,1100,hash-table
3353,1100,string
3354,1100,sliding-window
3355,1101,array
3356,1101,union-find
3357,1102,array
3358,1102,depth-first-search
3359,1102,breadth-first-search
3360,1102,union-find
3361,1102,heap-priority-queue
3362,1102,matrix
3363,1103,math
3364,1103,simulation
3365,1104,math
3366,1104,tree
3367,1104,binary-tree
3368,1105,array
3369,1105,dynamic-programming
3370,1106,string
3371,1106,stack
3372,1106,recursion
3373,1107,database
3374,1108,string
3375,1109,array
3376,1109,prefix-sum
3377,1110,tree
3378,1110,depth-first-search
3379,1110,binary-tree
3380,1111,string
3381,1111,stack
3382,1112,database
3383,1113,database
3384,1114,concurrency
3385,1115,concurrency
3386,1116,concurrency
3387,1117,concurrency
3388,1118,math
3389,1119,string
3390,1120,tree
3391,1120,depth-first-search
3392,1120,binary-tree
3393,1121,array
3394,1121,greedy
3395,1122,array
3396,1122,hash-table
3397,1122,sorting
3398,1122,counting-sort
3399,1123,hash-table
3400,1123,tree
3401,1123,depth-first-search
3402,1123,breadth-first-search
3403,1123,binary-tree
3404,1124,array
3405,1124,hash-table
3406,1124,stack
3407,1124,monotonic-stack
3408,1124,prefix-sum
3409,1125,array
3410,1125,dynamic-programming
3411,1125,bit-manipulation
3412,1125,bitmask
3413,1126,database
3414,1127,database
3415,1128,array
3416,1128,hash-table
3417,1128,counting
3418,1129,breadth-first-search
3419,1129,graph
3420,1130,dynamic-programming
3421,1130,stack
3422,1130,greedy
3423,1130,monotonic-stack
3424,1131,array
3425,1131,math
3426,1132,database
3427,1133,array
3428,1133,hash-table
3429,1133,sorting
3430,1134,math
3431,1135,union-find
3432,1135,graph
3433,1135,heap-priority-queue
3434,1135,minimum-spanning-tree
3435,1136,graph
3436,1136,topological-sort
3437,1137,math
3438,1137,dynamic-programming
3439,1137,memoization
3440,1138,hash-table
3441,1138,string
3442,1139,array
3443,1139,dynamic-programming
3444,1139,matrix
3445,1140,array
3446,1140,math
3447,1140,dynamic-programming
3448,1140,game-theory
3449,1141,database
3450,1142,database
3451,1143,string
3452,1143,dynamic-programming
3453,1144,array
3454,1144,greedy
3455,1145,tree
3456,1145,depth-first-search
3457,1145,binary-tree
3458,1146,array
3459,1146,hash-table
3460,1146,binary-search
3461,1146,design
3462,1147,two-pointers
3463,1147,string
3464,1147,dynamic-programming
3465,1147,greedy
3466,1147,rolling-hash
3467,1147,hash-function
3468,1148,database
3469,1149,database
3470,1150,array
3471,1150,binary-search
3472,1151,array
3473,1151,sliding-window
3474,1152,array
3475,1152,hash-table
3476,1152,sorting
3477,1153,hash-table
3478,1153,string
3479,1154,math
3480,1154,string
3481,1155,dynamic-programming
3482,1156,string
3483,1156,sliding-window
3484,1157,array
3485,1157,binary-search
3486,1157,design
3487,1157,binary-indexed-tree
3488,1157,segment-tree
3489,1158,database
3490,1159,database
3491,1160,array
3492,1160,hash-table
3493,1160,string
3494,1161,tree
3495,1161,depth-first-search
3496,1161,breadth-first-search
3497,1161,binary-tree
3498,1162,array
3499,1162,dynamic-programming
3500,1162,breadth-first-search
3501,1162,matrix
3502,1163,two-pointers
3503,1163,string
3504,1164,database
3505,1165,hash-table
3506,1165,string
3507,1166,hash-table
3508,1166,string
3509,1166,design
3510,1166,trie
3511,1167,array
3512,1167,greedy
3513,1167,heap-priority-queue
3514,1168,union-find
3515,1168,graph
3516,1168,minimum-spanning-tree
3517,1169,array
3518,1169,hash-table
3519,1169,string
3520,1169,sorting
3521,1170,array
3522,1170,hash-table
3523,1170,string
3524,1170,binary-search
3525,1170,sorting
3526,1171,hash-table
3527,1171,linked-list
3528,1172,hash-table
3529,1172,stack
3530,1172,design
3531,1172,heap-priority-queue
3532,1173,database
3533,1174,database
3534,1175,math
3535,1176,array
3536,1176,sliding-window
3537,1177,hash-table
3538,1177,string
3539,1177,bit-manipulation
3540,1177,prefix-sum
3541,1178,array
3542,1178,hash-table
3543,1178,string
3544,1178,bit-manipulation
3545,1178,trie
3546,1179,database
3547,1180,math
3548,1180,string
3549,1181,array
3550,1181,hash-table
3551,1181,string
3552,1181,sorting
3553,1182,array
3554,1182,binary-search
3555,1182,dynamic-programming
3556,1183,greedy
3557,1183,heap-priority-queue
3558,1184,array
3559,1185,math
3560,1186,array
3561,1186,dynamic-programming
3562,1187,array
3563,1187,binary-search
3564,1187,dynamic-programming
3565,1188,concurrency
3566,1189,hash-table
3567,1189,string
3568,1189,counting
3569,1190,string
3570,1190,stack
3571,1191,array
3572,1191,dynamic-programming
3573,1192,depth-first-search
3574,1192,graph
3575,1192,biconnected-component
3576,1193,database
3577,1194,database
3578,1195,concurrency
3579,1196,array
3580,1196,greedy
3581,1196,sorting
3582,1197,breadth-first-search
3583,1198,array
3584,1198,hash-table
3585,1198,binary-search
3586,1198,matrix
3587,1198,counting
3588,1199,math
3589,1199,greedy
3590,1199,heap-priority-queue
3591,1200,array
3592,1200,sorting
3593,1201,math
3594,1201,binary-search
3595,1201,number-theory
3596,1202,hash-table
3597,1202,string
3598,1202,depth-first-search
3599,1202,breadth-first-search
3600,1202,union-find
3601,1203,depth-first-search
3602,1203,breadth-first-search
3603,1203,graph
3604,1203,topological-sort
3605,1204,database
3606,1205,database
3607,1206,linked-list
3608,1206,design
3609,1207,array
3610,1207,hash-table
3611,1208,string
3612,1208,binary-search
3613,1208,sliding-window
3614,1208,prefix-sum
3615,1209,string
3616,1209,stack
3617,1210,array
3618,1210,breadth-first-search
3619,1210,matrix
3620,1211,database
3621,1212,database
3622,1213,array
3623,1213,hash-table
3624,1213,binary-search
3625,1213,counting
3626,1214,two-pointers
3627,1214,binary-search
3628,1214,stack
3629,1214,tree
3630,1214,depth-first-search
3631,1214,binary-search-tree
3632,1214,binary-tree
3633,1215,backtracking
3634,1215,breadth-first-search
3635,1216,string
3636,1216,dynamic-programming
3637,1217,array
3638,1217,math
3639,1217,greedy
3640,1218,array
3641,1218,hash-table
3642,1218,dynamic-programming
3643,1219,array
3644,1219,backtracking
3645,1219,matrix
3646,1220,dynamic-programming
3647,1221,string
3648,1221,greedy
3649,1221,counting
3650,1222,array
3651,1222,matrix
3652,1222,simulation
3653,1223,array
3654,1223,dynamic-programming
3655,1224,array
3656,1224,hash-table
3657,1225,database
3658,1226,concurrency
3659,1227,math
3660,1227,dynamic-programming
3661,1227,brainteaser
3662,1227,probability-and-statistics
3663,1228,array
3664,1228,math
3665,1229,array
3666,1229,two-pointers
3667,1229,sorting
3668,1230,math
3669,1230,dynamic-programming
3670,1230,probability-and-statistics
3671,1231,array
3672,1231,binary-search
3673,1232,array
3674,1232,math
3675,1232,geometry
3676,1233,array
3677,1233,string
3678,1233,trie
3679,1234,string
3680,1234,sliding-window
3681,1235,array
3682,1235,binary-search
3683,1235,dynamic-programming
3684,1235,sorting
3685,1236,string
3686,1236,depth-first-search
3687,1236,breadth-first-search
3688,1236,interactive
3689,1237,math
3690,1237,two-pointers
3691,1237,binary-search
3692,1237,interactive
3693,1238,math
3694,1238,backtracking
3695,1238,bit-manipulation
3696,1239,array
3697,1239,string
3698,1239,backtracking
3699,1239,bit-manipulation
3700,1240,dynamic-programming
3701,1240,backtracking
3702,1241,database
3703,1242,depth-first-search
3704,1242,breadth-first-search
3705,1242,concurrency
3706,1243,array
3707,1243,simulation
3708,1244,hash-table
3709,1244,design
3710,1244,sorting
3711,1245,tree
3712,1245,depth-first-search
3713,1245,breadth-first-search
3714,1245,graph
3715,1245,topological-sort
3716,1246,array
3717,1246,dynamic-programming
3718,1247,math
3719,1247,string
3720,1247,greedy
3721,1248,array
3722,1248,hash-table
3723,1248,math
3724,1248,sliding-window
3725,1249,string
3726,1249,stack
3727,1250,array
3728,1250,math
3729,1250,number-theory
3730,1251,database
3731,1252,array
3732,1252,math
3733,1252,simulation
3734,1253,array
3735,1253,greedy
3736,1253,matrix
3737,1254,array
3738,1254,depth-first-search
3739,1254,breadth-first-search
3740,1254,union-find
3741,1254,matrix
3742,1255,array
3743,1255,string
3744,1255,dynamic-programming
3745,1255,backtracking
3746,1255,bit-manipulation
3747,1255,bitmask
3748,1256,math
3749,1256,string
3750,1256,bit-manipulation
3751,1257,array
3752,1257,hash-table
3753,1257,string
3754,1257,tree
3755,1257,depth-first-search
3756,1257,breadth-first-search
3757,1258,array
3758,1258,hash-table
3759,1258,string
3760,1258,backtracking
3761,1258,union-find
3762,1259,math
3763,1259,dynamic-programming
3764,1260,array
3765,1260,matrix
3766,1260,simulation
3767,1261,hash-table
3768,1261,tree
3769,1261,depth-first-search
3770,1261,breadth-first-search
3771,1261,design
3772,1261,binary-tree
3773,1262,array
3774,1262,dynamic-programming
3775,1262,greedy
3776,1263,array
3777,1263,breadth-first-search
3778,1263,heap-priority-queue
3779,1263,matrix
3780,1264,database
3781,1265,linked-list
3782,1265,two-pointers
3783,1265,stack
3784,1265,recursion
3785,1266,array
3786,1266,math
3787,1266,geometry
3788,1267,array
3789,1267,depth-first-search
3790,1267,breadth-first-search
3791,1267,union-find
3792,1267,matrix
3793,1267,counting
3794,1268,array
3795,1268,string
3796,1268,trie
3797,1269,dynamic-programming
3798,1270,database
3799,1271,math
3800,1271,string
3801,1272,array
3802,1273,tree
3803,1273,depth-first-search
3804,1273,breadth-first-search
3805,1274,array
3806,1274,divide-and-conquer
3807,1274,interactive
3808,1275,array
3809,1275,hash-table
3810,1275,matrix
3811,1275,simulation
3812,1276,math
3813,1277,array
3814,1277,dynamic-programming
3815,1277,matrix
3816,1278,string
3817,1278,dynamic-programming
3818,1279,concurrency
3819,1280,database
3820,1281,math
3821,1282,array
3822,1282,hash-table
3823,1283,array
3824,1283,binary-search
3825,1284,array
3826,1284,bit-manipulation
3827,1284,breadth-first-search
3828,1284,matrix
3829,1285,database
3830,1286,string
3831,1286,backtracking
3832,1286,design
3833,1286,iterator
3834,1287,array
3835,1288,array
3836,1288,sorting
3837,1289,array
3838,1289,dynamic-programming
3839,1289,matrix
3840,1290,linked-list
3841,1290,math
3842,1291,enumeration
3843,1292,array
3844,1292,binary-search
3845,1292,matrix
3846,1292,prefix-sum
3847,1293,array
3848,1293,breadth-first-search
3849,1293,matrix
3850,1294,database
3851,1295,array
3852,1296,array
3853,1296,hash-table
3854,1296,greedy
3855,1296,sorting
3856,1297,hash-table
3857,1297,string
3858,1297,sliding-window
3859,1298,array
3860,1298,breadth-first-search
3861,1298,graph
3862,1299,array
3863,1300,array
3864,1300,binary-search
3865,1300,sorting
3866,1301,array
3867,1301,dynamic-programming
3868,1301,matrix
3869,1302,tree
3870,1302,depth-first-search
3871,1302,breadth-first-search
3872,1302,binary-tree
3873,1303,database
3874,1304,array
3875,1304,math
3876,1305,tree
3877,1305,depth-first-search
3878,1305,binary-search-tree
3879,1305,sorting
3880,1305,binary-tree
3881,1306,array
3882,1306,depth-first-search
3883,1306,breadth-first-search
3884,1307,array
3885,1307,math
3886,1307,string
3887,1307,backtracking
3888,1308,database
3889,1309,string
3890,1310,array
3891,1310,bit-manipulation
3892,1310,prefix-sum
3893,1311,array
3894,1311,hash-table
3895,1311,breadth-first-search
3896,1311,graph
3897,1311,sorting
3898,1312,string
3899,1312,dynamic-programming
3900,1313,array
3901,1314,array
3902,1314,matrix
3903,1314,prefix-sum
3904,1315,tree
3905,1315,depth-first-search
3906,1315,breadth-first-search
3907,1315,binary-tree
3908,1316,string
3909,1316,trie
3910,1316,rolling-hash
3911,1316,hash-function
3912,1317,math
3913,1318,bit-manipulation
3914,1319,depth-first-search
3915,1319,breadth-first-search
3916,1319,union-find
3917,1319,graph
3918,1320,string
3919,1320,dynamic-programming
3920,1321,database
3921,1322,database
3922,1323,math
3923,1323,greedy
3924,1324,array
3925,1324,string
3926,1324,simulation
3927,1325,tree
3928,1325,depth-first-search
3929,1325,binary-tree
3930,1326,array
3931,1326,dynamic-programming
3932,1326,greedy
3933,1327,database
3934,1328,string
3935,1328,greedy
3936,1329,array
3937,1329,sorting
3938,1329,matrix
3939,1330,array
3940,1330,math
3941,1330,greedy
3942,1331,array
3943,1331,hash-table
3944,1331,sorting
3945,1332,two-pointers
3946,1332,string
3947,1333,array
3948,1333,sorting
3949,1334,dynamic-programming
3950,1334,graph
3951,1334,shortest-path
3952,1335,array
3953,1335,dynamic-programming
3954,1336,database
3955,1337,array
3956,1337,binary-search
3957,1337,sorting
3958,1337,heap-priority-queue
3959,1337,matrix
3960,1338,array
3961,1338,hash-table
3962,1338,greedy
3963,1338,sorting
3964,1338,heap-priority-queue
3965,1339,tree
3966,1339,depth-first-search
3967,1339,binary-tree
3968,1340,array
3969,1340,dynamic-programming
3970,1340,sorting
3971,1341,database
3972,1342,math
3973,1342,bit-manipulation
3974,1343,array
3975,1343,sliding-window
3976,1344,math
3977,1345,array
3978,1345,hash-table
3979,1345,breadth-first-search
3980,1346,array
3981,1346,hash-table
3982,1346,two-pointers
3983,1346,binary-search
3984,1346,sorting
3985,1347,hash-table
3986,1347,string
3987,1347,counting
3988,1348,hash-table
3989,1348,binary-search
3990,1348,design
3991,1348,sorting
3992,1348,ordered-set
3993,1349,array
3994,1349,dynamic-programming
3995,1349,bit-manipulation
3996,1349,matrix
3997,1349,bitmask
3998,1350,database
3999,1351,array
4000,1351,binary-search
4001,1351,matrix
4002,1352,array
4003,1352,math
4004,1352,design
4005,1352,queue
4006,1352,data-stream
4007,1353,array
4008,1353,greedy
4009,1353,sorting
4010,1353,heap-priority-queue
4011,1354,array
4012,1354,heap-priority-queue
4013,1355,database
4014,1356,array
4015,1356,bit-manipulation
4016,1356,sorting
4017,1356,counting
4018,1357,array
4019,1357,hash-table
4020,1357,design
4021,1358,hash-table
4022,1358,string
4023,1358,sliding-window
4024,1359,math
4025,1359,dynamic-programming
4026,1359,combinatorics
4027,1360,math
4028,1360,string
4029,1361,tree
4030,1361,depth-first-search
4031,1361,breadth-first-search
4032,1361,union-find
4033,1361,graph
4034,1361,binary-tree
4035,1362,math
4036,1363,array
4037,1363,dynamic-programming
4038,1363,greedy
4039,1364,database
4040,1365,array
4041,1365,hash-table
4042,1365,sorting
4043,1365,counting
4044,1366,array
4045,1366,hash-table
4046,1366,string
4047,1366,sorting
4048,1366,counting
4049,1367,linked-list
4050,1367,tree
4051,1367,depth-first-search
4052,1367,breadth-first-search
4053,1367,binary-tree
4054,1368,array
4055,1368,breadth-first-search
4056,1368,graph
4057,1368,heap-priority-queue
4058,1368,matrix
4059,1368,shortest-path
4060,1369,database
4061,1370,hash-table
4062,1370,string
4063,1370,counting
4064,1371,hash-table
4065,1371,string
4066,1371,bit-manipulation
4067,1371,prefix-sum
4068,1372,dynamic-programming
4069,1372,tree
4070,1372,depth-first-search
4071,1372,binary-tree
4072,1373,dynamic-programming
4073,1373,tree
4074,1373,depth-first-search
4075,1373,binary-search-tree
4076,1373,binary-tree
4077,1374,string
4078,1375,array
4079,1376,tree
4080,1376,depth-first-search
4081,1376,breadth-first-search
4082,1377,tree
4083,1377,depth-first-search
4084,1377,breadth-first-search
4085,1377,graph
4086,1378,database
4087,1379,tree
4088,1379,depth-first-search
4089,1379,breadth-first-search
4090,1379,binary-tree
4091,1380,array
4092,1380,matrix
4093,1381,array
4094,1381,stack
4095,1381,design
4096,1382,divide-and-conquer
4097,1382,greedy
4098,1382,tree
4099,1382,depth-first-search
4100,1382,binary-search-tree
4101,1382,binary-tree
4102,1383,array
4103,1383,greedy
4104,1383,sorting
4105,1383,heap-priority-queue
4106,1384,database
4107,1385,array
4108,1385,two-pointers
4109,1385,binary-search
4110,1385,sorting
4111,1386,array
4112,1386,hash-table
4113,1386,greedy
4114,1386,bit-manipulation
4115,1387,dynamic-programming
4116,1387,memoization
4117,1387,sorting
4118,1388,array
4119,1388,dynamic-programming
4120,1388,greedy
4121,1388,heap-priority-queue
4122,1389,array
4123,1389,simulation
4124,1390,array
4125,1390,math
4126,1391,array
4127,1391,depth-first-search
4128,1391,breadth-first-search
4129,1391,union-find
4130,1391,matrix
4131,1392,string
4132,1392,rolling-hash
4133,1392,string-matching
4134,1392,hash-function
4135,1393,database
4136,1394,array
4137,1394,hash-table
4138,1394,counting
4139,1395,array
4140,1395,dynamic-programming
4141,1395,binary-indexed-tree
4142,1396,hash-table
4143,1396,string
4144,1396,design
4145,1397,string
4146,1397,dynamic-programming
4147,1397,string-matching
4148,1398,database
4149,1399,hash-table
4150,1399,math
4151,1400,hash-table
4152,1400,string
4153,1400,greedy
4154,1400,counting
4155,1401,math
4156,1401,geometry
4157,1402,array
4158,1402,dynamic-programming
4159,1402,greedy
4160,1402,sorting
4161,1403,array
4162,1403,greedy
4163,1403,sorting
4164,1404,string
4165,1404,bit-manipulation
4166,1405,string
4167,1405,greedy
4168,1405,heap-priority-queue
4169,1406,array
4170,1406,math
4171,1406,dynamic-programming
4172,1406,game-theory
4173,1407,database
4174,1408,array
4175,1408,string
4176,1408,string-matching
4177,1409,array
4178,1409,binary-indexed-tree
4179,1409,simulation
4180,1410,hash-table
4181,1410,string
4182,1411,dynamic-programming
4183,1412,database
4184,1413,array
4185,1413,prefix-sum
4186,1414,math
4187,1414,greedy
4188,1415,string
4189,1415,backtracking
4190,1416,string
4191,1416,dynamic-programming
4192,1417,string
4193,1418,array
4194,1418,hash-table
4195,1418,string
4196,1418,sorting
4197,1418,ordered-set
4198,1419,string
4199,1419,counting
4200,1420,dynamic-programming
4201,1421,database
4202,1422,string
4203,1423,array
4204,1423,sliding-window
4205,1423,prefix-sum
4206,1424,array
4207,1424,sorting
4208,1424,heap-priority-queue
4209,1425,array
4210,1425,dynamic-programming
4211,1425,queue
4212,1425,sliding-window
4213,1425,heap-priority-queue
4214,1425,monotonic-queue
4215,1426,array
4216,1426,hash-table
4217,1427,array
4218,1427,math
4219,1427,string
4220,1428,array
4221,1428,binary-search
4222,1428,matrix
4223,1428,interactive
4224,1429,array
4225,1429,hash-table
4226,1429,design
4227,1429,queue
4228,1429,data-stream
4229,1430,tree
4230,1430,depth-first-search
4231,1430,breadth-first-search
4232,1430,binary-tree
4233,1431,array
4234,1432,math
4235,1432,greedy
4236,1433,string
4237,1433,greedy
4238,1433,sorting
4239,1434,array
4240,1434,dynamic-programming
4241,1434,bit-manipulation
4242,1434,bitmask
4243,1435,database
4244,1436,hash-table
4245,1436,string
4246,1437,array
4247,1438,array
4248,1438,queue
4249,1438,sliding-window
4250,1438,heap-priority-queue
4251,1438,ordered-set
4252,1438,monotonic-queue
4253,1439,array
4254,1439,binary-search
4255,1439,heap-priority-queue
4256,1439,matrix
4257,1440,database
4258,1441,array
4259,1441,stack
4260,1441,simulation
4261,1442,array
4262,1442,hash-table
4263,1442,math
4264,1442,bit-manipulation
4265,1442,prefix-sum
4266,1443,hash-table
4267,1443,tree
4268,1443,depth-first-search
4269,1443,breadth-first-search
4270,1444,array
4271,1444,dynamic-programming
4272,1444,memoization
4273,1444,matrix
4274,1445,database
4275,1446,string
4276,1447,math
4277,1447,string
4278,1447,number-theory
4279,1448,tree
4280,1448,depth-first-search
4281,1448,breadth-first-search
4282,1448,binary-tree
4283,1449,array
4284,1449,dynamic-programming
4285,1450,array
4286,1451,string
4287,1451,sorting
4288,1452,array
4289,1452,hash-table
4290,1452,string
4291,1453,array
4292,1453,math
4293,1453,geometry
4294,1454,database
4295,1455,string
4296,1455,string-matching
4297,1456,string
4298,1456,sliding-window
4299,1457,bit-manipulation
4300,1457,tree
4301,1457,depth-first-search
4302,1457,breadth-first-search
4303,1457,binary-tree
4304,1458,array
4305,1458,dynamic-programming
4306,1459,database
4307,1460,array
4308,1460,hash-table
4309,1460,sorting
4310,1461,hash-table
4311,1461,string
4312,1461,bit-manipulation
4313,1461,rolling-hash
4314,1461,hash-function
4315,1462,depth-first-search
4316,1462,breadth-first-search
4317,1462,graph
4318,1462,topological-sort
4319,1463,array
4320,1463,dynamic-programming
4321,1463,matrix
4322,1464,array
4323,1464,sorting
4324,1464,heap-priority-queue
4325,1465,array
4326,1465,greedy
4327,1465,sorting
4328,1466,depth-first-search
4329,1466,breadth-first-search
4330,1466,graph
4331,1467,array
4332,1467,math
4333,1467,dynamic-programming
4334,1467,backtracking
4335,1467,combinatorics
4336,1467,probability-and-statistics
4337,1468,database
4338,1469,tree
4339,1469,depth-first-search
4340,1469,breadth-first-search
4341,1469,binary-tree
4342,1470,array
4343,1471,array
4344,1471,two-pointers
4345,1471,sorting
4346,1472,array
4347,1472,linked-list
4348,1472,stack
4349,1472,design
4350,1472,doubly-linked-list
4351,1472,data-stream
4352,1473,array
4353,1473,dynamic-programming
4354,1474,linked-list
4355,1475,array
4356,1475,stack
4357,1475,monotonic-stack
4358,1476,array
4359,1476,design
4360,1476,matrix
4361,1477,array
4362,1477,hash-table
4363,1477,binary-search
4364,1477,dynamic-programming
4365,1477,sliding-window
4366,1478,array
4367,1478,math
4368,1478,dynamic-programming
4369,1478,sorting
4370,1479,database
4371,1480,array
4372,1480,prefix-sum
4373,1481,array
4374,1481,hash-table
4375,1481,greedy
4376,1481,sorting
4377,1481,counting
4378,1482,array
4379,1482,binary-search
4380,1483,binary-search
4381,1483,dynamic-programming
4382,1483,tree
4383,1483,depth-first-search
4384,1483,breadth-first-search
4385,1483,design
4386,1484,database
4387,1485,hash-table
4388,1485,tree
4389,1485,depth-first-search
4390,1485,breadth-first-search
4391,1485,binary-tree
4392,1486,math
4393,1486,bit-manipulation
4394,1487,array
4395,1487,hash-table
4396,1487,string
4397,1488,array
4398,1488,hash-table
4399,1488,binary-search
4400,1488,greedy
4401,1488,heap-priority-queue
4402,1489,union-find
4403,1489,graph
4404,1489,sorting
4405,1489,minimum-spanning-tree
4406,1489,strongly-connected-component
4407,1490,hash-table
4408,1490,tree
4409,1490,depth-first-search
4410,1490,breadth-first-search
4411,1491,array
4412,1491,sorting
4413,1492,math
4414,1493,array
4415,1493,dynamic-programming
4416,1493,sliding-window
4417,1494,dynamic-programming
4418,1494,bit-manipulation
4419,1494,graph
4420,1494,bitmask
4421,1495,database
4422,1496,hash-table
4423,1496,string
4424,1497,array
4425,1497,hash-table
4426,1497,counting
4427,1498,array
4428,1498,two-pointers
4429,1498,binary-search
4430,1498,sorting
4431,1499,array
