QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
1216,Valid Palindrome III,valid-palindrome-iii,Hard,50.530873227473286,True,"string,dynamic-programming",algorithms
1217,Minimum Cost to Move Chips to The Same Position,minimum-cost-to-move-chips-to-the-same-position,Easy,72.08296398984277,False,"array,math,greedy",algorithms
1218,Longest Arithmetic Subsequence of Given Difference,longest-arithmetic-subsequence-of-given-difference,Medium,51.8873646466989,False,"array,hash-table,dynamic-programming",algorithms
1219,Path with Maximum Gold,path-with-maximum-gold,Medium,63.86726533648609,False,"array,backtracking,matrix",algorithms
1220,Count Vowels Permutation,count-vowels-permutation,Hard,60.418434038689014,False,dynamic-programming,algorithms
1221,Split a String in Balanced Strings,split-a-string-in-balanced-strings,Easy,84.94611803695497,False,"string,greedy,counting",algorithms
1222,Queens That Can Attack the King,queens-that-can-attack-the-king,Medium,71.88687460417987,False,"array,matrix,simulation",algorithms
1223,Dice Roll Simulation,dice-roll-simulation,Hard,48.57316929365984,False,"array,dynamic-programming",algorithms
1224,Maximum Equal Frequency,maximum-equal-frequency,Hard,37.10563629918469,False,"array,hash-table",algorithms
1225,Report Contiguous Dates,report-contiguous-dates,Hard,62.81319495922906,True,database,database
1226,The Dining Philosophers,the-dining-philosophers,Medium,56.4096379730349,False,concurrency,concurrency
1227,Airplane Seat Assignment Probability,airplane-seat-assignment-probability,Medium,65.33753280839895,False,"math,dynamic-programming,brainteaser,probability-and-statistics",algorithms
1228,Missing Number In Arithmetic Progression,missing-number-in-arithmetic-progression,Easy,51.4423616567516,True,"array,math",algorithms
1229,Meeting Scheduler,meeting-scheduler,Medium,55.31527613340743,True,"array,two-pointers,sorting",algorithms
1230,Toss Strange Coins,toss-strange-coins,Medium,53.68723733687237,True,"math,dynamic-programming,probability-and-statistics",algorithms
1231,Divide Chocolate,divide-chocolate,Hard,57.07530252513848,True,"array,binary-search",algorithms
1232,Check If It Is a Straight Line,check-if-it-is-a-straight-line,Easy,40.755207575925034,False,"array,math,geometry",algorithms
1233,Remove Sub-Folders from the Filesystem,remove-sub-folders-from-the-filesystem,Medium,65.46335604960339,False,"array,string,trie",algorithms
1234,Replace the Substring for Balanced String,replace-the-substring-for-balanced-string,Medium,36.910929491619335,False,"string,sliding-window",algorithms
1235,Maximum Profit in Job Scheduling,maximum-profit-in-job-scheduling,Hard,53.52286508143622,False,"array,binary-search,dynamic-programming,sorting",algorithms
1236,Web Crawler,web-crawler,Medium,66.3928926728825,True,"string,depth-first-search,breadth-first-search,interactive",algorithms
1237,Find Positive Integer Solution for a Given Equation,find-positive-integer-solution-for-a-given-equation,Medium,69.27703373015873,False,"math,two-pointers,binary-search,interactive",algorithms
1238,Circular Permutation in Binary Representation,circular-permutation-in-binary-representation,Medium,69.00372622082762,False,"math,backtracking,bit-manipulation",algorithms
1239,Maximum Length of a Concatenated String with Unique Characters,maximum-length-of-a-concatenated-string-with-unique-characters,Medium,52.20968551537505,False,"array,string,backtracking,bit-manipulation",algorithms
1240,Tiling a Rectangle with the Fewest Squares,tiling-a-rectangle-with-the-fewest-squares,Hard,53.97508961035612,False,"dynamic-programming,backtracking",algorithms
1241,Number of Comments per Post,number-of-comments-per-post,Easy,67.19929084462224,True,database,database
1242,Web Crawler Multithreaded,web-crawler-multithreaded,Medium,48.963937897834306,True,"depth-first-search,breadth-first-search,concurrency",concurrency
1243,Array Transformation,array-transformation,Easy,50.91291506309854,True,"array,simulation",algorithms
1244,Design A Leaderboard,design-a-leaderboard,Medium,68.77361853832443,True,"hash-table,design,sorting",algorithms
1245,Tree Diameter,tree-diameter,Medium,61.50908749452246,True,"tree,depth-first-search,breadth-first-search,graph,topological-sort",algorithms
1246,Palindrome Removal,palindrome-removal,Hard,46.072277698525916,True,"array,dynamic-programming",algorithms
1247,Minimum Swaps to Make Strings Equal,minimum-swaps-to-make-strings-equal,Medium,63.88507257630965,False,"math,string,greedy",algorithms
1248,Count Number of Nice Subarrays,count-number-of-nice-subarrays,Medium,60.027542461294495,False,"array,hash-table,math,sliding-window",algorithms
1249,Minimum Remove to Make Valid Parentheses,minimum-remove-to-make-valid-parentheses,Medium,65.75163061272455,False,"string,stack",algorithms
1250,Check If It Is a Good Array,check-if-it-is-a-good-array,Hard,58.76420454545455,False,"array,math,number-theory",algorithms
1251,Average Selling Price,average-selling-price,Easy,82.51022494887525,True,database,database
1252,Cells with Odd Values in a Matrix,cells-with-odd-values-in-a-matrix,Easy,78.57149061471245,False,"array,math,simulation",algorithms
1253,Reconstruct a 2-Row Binary Matrix,reconstruct-a-2-row-binary-matrix,Medium,44.00104855621875,False,"array,greedy,matrix",algorithms
1254,Number of Closed Islands,number-of-closed-islands,Medium,64.1407570881549,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1255,Maximum Score Words Formed by Letters,maximum-score-words-formed-by-letters,Hard,72.72915748827326,False,"array,string,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1256,Encode Number,encode-number,Medium,69.9012494961709,True,"math,string,bit-manipulation",algorithms
1257,Smallest Common Region,smallest-common-region,Medium,64.14251619502215,True,"array,hash-table,string,tree,depth-first-search,breadth-first-search",algorithms
1258,Synonymous Sentences,synonymous-sentences,Medium,56.494415580375204,True,"array,hash-table,string,backtracking,union-find",algorithms
1259,Handshakes That Don't Cross,handshakes-that-dont-cross,Hard,56.50944256910866,True,"math,dynamic-programming",algorithms
1260,Shift 2D Grid,shift-2d-grid,Easy,67.90277390679321,False,"array,matrix,simulation",algorithms
1261,Find Elements in a Contaminated Binary Tree,find-elements-in-a-contaminated-binary-tree,Medium,76.1620358348481,False,"hash-table,tree,depth-first-search,breadth-first-search,design,binary-tree",algorithms
1262,Greatest Sum Divisible by Three,greatest-sum-divisible-by-three,Medium,50.856714870081234,False,"array,dynamic-programming,greedy",algorithms
1263,Minimum Moves to Move a Box to Their Target Location,minimum-moves-to-move-a-box-to-their-target-location,Hard,49.06260837634387,False,"array,breadth-first-search,heap-priority-queue,matrix",algorithms
1264,Page Recommendations,page-recommendations,Medium,67.4635794366379,True,database,database
1265,Print Immutable Linked List in Reverse,print-immutable-linked-list-in-reverse,Medium,94.24051513405011,True,"linked-list,two-pointers,stack,recursion",algorithms
1266,Minimum Time Visiting All Points,minimum-time-visiting-all-points,Easy,79.11902690138189,False,"array,math,geometry",algorithms
1267,Count Servers that Communicate,count-servers-that-communicate,Medium,59.32547502179547,False,"array,depth-first-search,breadth-first-search,union-find,matrix,counting",algorithms
1268,Search Suggestions System,search-suggestions-system,Medium,66.39642235694416,False,"array,string,trie",algorithms
1269,Number of Ways to Stay in the Same Place After Some Steps,number-of-ways-to-stay-in-the-same-place-after-some-steps,Hard,43.62141072781879,False,dynamic-programming,algorithms
1270,All People Report to the Given Manager,all-people-report-to-the-given-manager,Medium,87.67136569001958,True,database,database
1271,Hexspeak,hexspeak,Easy,57.09148264984228,True,"math,string",algorithms
1272,Remove Interval,remove-interval,Medium,63.39659670200799,True,array,algorithms
1273,Delete Tree Nodes,delete-tree-nodes,Medium,60.9744748737038,True,"tree,depth-first-search,breadth-first-search",algorithms
1274,Number of Ships in a Rectangle,number-of-ships-in-a-rectangle,Hard,69.26351014177943,True,"array,divide-and-conquer,interactive",algorithms
1275,Find Winner on a Tic Tac Toe Game,find-winner-on-a-tic-tac-toe-game,Easy,54.289221869061436,False,"array,hash-table,matrix,simulation",algorithms
1276,Number of Burgers with No Waste of Ingredients,number-of-burgers-with-no-waste-of-ingredients,Medium,50.678522437781695,False,math,algorithms
1277,Count Square Submatrices with All Ones,count-square-submatrices-with-all-ones,Medium,74.44111665448536,False,"array,dynamic-programming,matrix",algorithms
1278,Palindrome Partitioning III,palindrome-partitioning-iii,Hard,60.76105418881157,False,"string,dynamic-programming",algorithms
1279,Traffic Light Controlled Intersection,traffic-light-controlled-intersection,Easy,74.36938862761863,True,concurrency,concurrency
1280,Students and Examinations,students-and-examinations,Easy,73.65280289330923,True,database,database
1281,Subtract the Product and Sum of Digits of an Integer,subtract-the-product-and-sum-of-digits-of-an-integer,Easy,86.72266700314938,False,math,algorithms
1282,Group the People Given the Group Size They Belong To,group-the-people-given-the-group-size-they-belong-to,Medium,85.653091464236,False,"array,hash-table",algorithms
1283,Find the Smallest Divisor Given a Threshold,find-the-smallest-divisor-given-a-threshold,Medium,55.60741705701378,False,"array,binary-search",algorithms
1284,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,Hard,72.00424982924794,False,"array,bit-manipulation,breadth-first-search,matrix",algorithms
1285,Find the Start and End Number of Continuous Ranges,find-the-start-and-end-number-of-continuous-ranges,Medium,87.24040990296544,True,database,database
1286,Iterator for Combination,iterator-for-combination,Medium,73.45275976349603,False,"string,backtracking,design,iterator",algorithms
1287,Element Appearing More Than 25% In Sorted Array,element-appearing-more-than-25-in-sorted-array,Easy,59.505407073036075,False,array,algorithms
1288,Remove Covered Intervals,remove-covered-intervals,Medium,57.12829458420781,False,"array,sorting",algorithms
1289,Minimum Falling Path Sum II,minimum-falling-path-sum-ii,Hard,58.75632197916032,False,"array,dynamic-programming,matrix",algorithms
1290,Convert Binary Number in a Linked List to Integer,convert-binary-number-in-a-linked-list-to-integer,Easy,82.41264304368195,False,"linked-list,math",algorithms
1291,Sequential Digits,sequential-digits,Medium,61.31854495768443,False,enumeration,algorithms
1292,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,Medium,53.19459589332249,False,"array,binary-search,matrix,prefix-sum",algorithms
1293,Shortest Path in a Grid with Obstacles Elimination,shortest-path-in-a-grid-with-obstacles-elimination,Hard,45.507700325455744,False,"array,breadth-first-search,matrix",algorithms
1294,Weather Type in Each Country,weather-type-in-each-country,Easy,67.70711051484152,True,database,database
1295,Find Numbers with Even Number of Digits,find-numbers-with-even-number-of-digits,Easy,77.00786004244276,False,array,algorithms
1296,Divide Array in Sets of K Consecutive Numbers,divide-array-in-sets-of-k-consecutive-numbers,Medium,56.63131271926246,False,"array,hash-table,greedy,sorting",algorithms
1297,Maximum Number of Occurrences of a Substring,maximum-number-of-occurrences-of-a-substring,Medium,51.978548577648574,False,"hash-table,string,sliding-window",algorithms
1298,Maximum Candies You Can Get from Boxes,maximum-candies-you-can-get-from-boxes,Hard,60.59753086419754,False,"array,breadth-first-search,graph",algorithms
1299,Replace Elements with Greatest Element on Right Side,replace-elements-with-greatest-element-on-right-side,Easy,74.15989791730073,False,array,algorithms
1300,Sum of Mutated Array Closest to Target,sum-of-mutated-array-closest-to-target,Medium,43.25336912151205,False,"array,binary-search,sorting",algorithms
1301,Number of Paths with Max Score,number-of-paths-with-max-score,Hard,38.80840275262586,False,"array,dynamic-programming,matrix",algorithms
1302,Deepest Leaves Sum,deepest-leaves-sum,Medium,86.78749786186472,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1303,Find the Team Size,find-the-team-size,Easy,90.6272296815204,True,database,database
1304,Find N Unique Integers Sum up to Zero,find-n-unique-integers-sum-up-to-zero,Easy,77.1253914612785,False,"array,math",algorithms
1305,All Elements in Two Binary Search Trees,all-elements-in-two-binary-search-trees,Medium,79.81338817101992,False,"tree,depth-first-search,binary-search-tree,sorting,binary-tree",algorithms
1306,Jump Game III,jump-game-iii,Medium,63.237969535904114,False,"array,depth-first-search,breadth-first-search",algorithms
1307,Verbal Arithmetic Puzzle,verbal-arithmetic-puzzle,Hard,34.43827453104896,False,"array,math,string,backtracking",algorithms
1308,Running Total for Different Genders,running-total-for-different-genders,Medium,87.83391482675047,True,database,database
1309,Decrypt String from Alphabet to Integer Mapping,decrypt-string-from-alphabet-to-integer-mapping,Easy,79.54100039196551,False,string,algorithms
1310,XOR Queries of a Subarray,xor-queries-of-a-subarray,Medium,72.19863213510097,False,"array,bit-manipulation,prefix-sum",algorithms
1311,Get Watched Videos by Your Friends,get-watched-videos-by-your-friends,Medium,45.956674904043325,False,"array,hash-table,breadth-first-search,graph,sorting",algorithms
1312,Minimum Insertion Steps to Make a String Palindrome,minimum-insertion-steps-to-make-a-string-palindrome,Hard,65.90638951023426,False,"string,dynamic-programming",algorithms
1313,Decompress Run-Length Encoded List,decompress-run-length-encoded-list,Easy,85.84791367311865,False,array,algorithms
1314,Matrix Block Sum,matrix-block-sum,Medium,75.38199287153262,False,"array,matrix,prefix-sum",algorithms
1315,Sum of Nodes with Even-Valued Grandparent,sum-of-nodes-with-even-valued-grandparent,Medium,85.58037565085411,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1316,Distinct Echo Substrings,distinct-echo-substrings,Hard,49.579581814123074,False,"string,trie,rolling-hash,hash-function",algorithms
1317,Convert Integer to the Sum of Two No-Zero Integers,convert-integer-to-the-sum-of-two-no-zero-integers,Easy,55.91818628305265,False,math,algorithms
1318,Minimum Flips to Make a OR b Equal to c,minimum-flips-to-make-a-or-b-equal-to-c,Medium,66.10741356997598,False,bit-manipulation,algorithms
1319,Number of Operations to Make Network Connected,number-of-operations-to-make-network-connected,Medium,58.63573872174441,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
1320,Minimum Distance to Type a Word Using Two Fingers,minimum-distance-to-type-a-word-using-two-fingers,Hard,59.543983977815444,False,"string,dynamic-programming",algorithms
1321,Restaurant Growth,restaurant-growth,Medium,71.45815968275619,True,database,database
1322,Ads Performance,ads-performance,Easy,60.71460126168472,True,database,database
1323,Maximum 69 Number,maximum-69-number,Easy,82.08433233197617,False,"math,greedy",algorithms
1324,Print Words Vertically,print-words-vertically,Medium,60.87880935506733,False,"array,string,simulation",algorithms
1325,Delete Leaves With a Given Value,delete-leaves-with-a-given-value,Medium,74.73529066034921,False,"tree,depth-first-search,binary-tree",algorithms
1326,Minimum Number of Taps to Open to Water a Garden,minimum-number-of-taps-to-open-to-water-a-garden,Hard,47.698920070791345,False,"array,dynamic-programming,greedy",algorithms
1327,List the Products Ordered in a Period,list-the-products-ordered-in-a-period,Easy,76.81255274021026,True,database,database
1328,Break a Palindrome,break-a-palindrome,Medium,52.9639899718909,False,"string,greedy",algorithms
1329,Sort the Matrix Diagonally,sort-the-matrix-diagonally,Medium,83.53079102868489,False,"array,sorting,matrix",algorithms
1330,Reverse Subarray To Maximize Array Value,reverse-subarray-to-maximize-array-value,Hard,40.318112769189526,False,"array,math,greedy",algorithms
1331,Rank Transform of an Array,rank-transform-of-an-array,Easy,59.162691543003156,False,"array,hash-table,sorting",algorithms
1332,Remove Palindromic Subsequences,remove-palindromic-subsequences,Easy,76.17686333994529,False,"two-pointers,string",algorithms
1333,"Filter Restaurants by Vegan-Friendly, Price and Distance",filter-restaurants-by-vegan-friendly-price-and-distance,Medium,59.805920821320576,False,"array,sorting",algorithms
1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,Medium,53.660133866230076,False,"dynamic-programming,graph,shortest-path",algorithms
1335,Minimum Difficulty of a Job Schedule,minimum-difficulty-of-a-job-schedule,Hard,58.621190566831636,False,"array,dynamic-programming",algorithms
1336,Number of Transactions per Visit,number-of-transactions-per-visit,Hard,50.933019053231185,True,database,database
1337,The K Weakest Rows in a Matrix,the-k-weakest-rows-in-a-matrix,Easy,72.44552414605418,False,"array,binary-search,sorting,heap-priority-queue,matrix",algorithms
1338,Reduce Array Size to The Half,reduce-array-size-to-the-half,Medium,69.61160186350304,False,"array,hash-table,greedy,sorting,heap-priority-queue",algorithms
1339,Maximum Product of Splitted Binary Tree,maximum-product-of-splitted-binary-tree,Medium,47.91161808488541,False,"tree,depth-first-search,binary-tree",algorithms
1340,Jump Game V,jump-game-v,Hard,62.50264382402707,False,"array,dynamic-programming,sorting",algorithms
1341,Movie Rating,movie-rating,Medium,57.85846125090536,True,database,database
1342,Number of Steps to Reduce a Number to Zero,number-of-steps-to-reduce-a-number-to-zero,Easy,85.29795472953455,False,"math,bit-manipulation",algorithms
1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,Medium,67.46194809006667,False,"array,sliding-window",algorithms
1344,Angle Between Hands of a Clock,angle-between-hands-of-a-clock,Medium,63.32686867688659,False,math,algorithms
1345,Jump Game IV,jump-game-iv,Hard,43.88167503120104,False,"array,hash-table,breadth-first-search",algorithms
1346,Check If N and Its Double Exist,check-if-n-and-its-double-exist,Easy,36.36691835375376,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
1347,Minimum Number of Steps to Make Two Strings Anagram,minimum-number-of-steps-to-make-two-strings-anagram,Medium,77.61615019371752,False,"hash-table,string,counting",algorithms
1348,Tweet Counts Per Frequency,tweet-counts-per-frequency,Medium,43.6228819868378,False,"hash-table,binary-search,design,sorting,ordered-set",algorithms
1349,Maximum Students Taking Exam,maximum-students-taking-exam,Hard,48.59542771108206,False,"array,dynamic-programming,bit-manipulation,matrix,bitmask",algorithms
1350,Students With Invalid Departments,students-with-invalid-departments,Easy,90.4063049361013,True,database,database
1351,Count Negative Numbers in a Sorted Matrix,count-negative-numbers-in-a-sorted-matrix,Easy,75.32958022687698,False,"array,binary-search,matrix",algorithms
1352,Product of the Last K Numbers,product-of-the-last-k-numbers,Medium,49.95801523777242,False,"array,math,design,queue,data-stream",algorithms
1353,Maximum Number of Events That Can Be Attended,maximum-number-of-events-that-can-be-attended,Medium,32.59665217132305,False,"array,greedy,sorting,heap-priority-queue",algorithms
1354,Construct Target Array With Multiple Sums,construct-target-array-with-multiple-sums,Hard,36.310936644148256,False,"array,heap-priority-queue",algorithms
1355,Activity Participants,activity-participants,Medium,74.35165577141454,True,database,database
1356,Sort Integers by The Number of 1 Bits,sort-integers-by-the-number-of-1-bits,Easy,72.36588842034118,False,"array,bit-manipulation,sorting,counting",algorithms
1357,Apply Discount Every n Orders,apply-discount-every-n-orders,Medium,69.99056951904548,False,"array,hash-table,design",algorithms
1358,Number of Substrings Containing All Three Characters,number-of-substrings-containing-all-three-characters,Medium,63.27334083239595,False,"hash-table,string,sliding-window",algorithms
1359,Count All Valid Pickup and Delivery Options,count-all-valid-pickup-and-delivery-options,Hard,62.85632714015901,False,"math,dynamic-programming,combinatorics",algorithms
1360,Number of Days Between Two Dates,number-of-days-between-two-dates,Easy,47.80045930084205,False,"math,string",algorithms
1361,Validate Binary Tree Nodes,validate-binary-tree-nodes,Medium,40.077756878866026,False,"tree,depth-first-search,breadth-first-search,union-find,graph,binary-tree",algorithms
1362,Closest Divisors,closest-divisors,Medium,59.97732048160624,False,math,algorithms
1363,Largest Multiple of Three,largest-multiple-of-three,Hard,33.28985713994579,False,"array,dynamic-programming,greedy",algorithms
1364,Number of Trusted Contacts of a Customer,number-of-trusted-contacts-of-a-customer,Medium,78.81932376743956,True,database,database
1365,How Many Numbers Are Smaller Than the Current Number,how-many-numbers-are-smaller-than-the-current-number,Easy,86.69313724842486,False,"array,hash-table,sorting,counting",algorithms
1366,Rank Teams by Votes,rank-teams-by-votes,Medium,58.11034920784277,False,"array,hash-table,string,sorting,counting",algorithms
1367,Linked List in Binary Tree,linked-list-in-binary-tree,Medium,43.58709055603589,False,"linked-list,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1368,Minimum Cost to Make at Least One Valid Path in a Grid,minimum-cost-to-make-at-least-one-valid-path-in-a-grid,Hard,61.40478499838344,False,"array,breadth-first-search,graph,heap-priority-queue,matrix,shortest-path",algorithms
1369,Get the Second Most Recent Activity,get-the-second-most-recent-activity,Hard,69.62050786751982,True,database,database
1370,Increasing Decreasing String,increasing-decreasing-string,Easy,77.31675635553906,False,"hash-table,string,counting",algorithms
1371,Find the Longest Substring Containing Vowels in Even Counts,find-the-longest-substring-containing-vowels-in-even-counts,Medium,63.21185844855871,False,"hash-table,string,bit-manipulation,prefix-sum",algorithms
1372,Longest ZigZag Path in a Binary Tree,longest-zigzag-path-in-a-binary-tree,Medium,59.988359659452364,False,"dynamic-programming,tree,depth-first-search,binary-tree",algorithms
1373,Maximum Sum BST in Binary Tree,maximum-sum-bst-in-binary-tree,Hard,39.326349179848904,False,"dynamic-programming,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
1374,Generate a String With Characters That Have Odd Counts,generate-a-string-with-characters-that-have-odd-counts,Easy,77.5927570045217,False,string,algorithms
1375,Number of Times Binary String Is Prefix-Aligned,number-of-times-binary-string-is-prefix-aligned,Medium,65.80197671349386,False,array,algorithms
1376,Time Needed to Inform All Employees,time-needed-to-inform-all-employees,Medium,58.39824019788333,False,"tree,depth-first-search,breadth-first-search",algorithms
1377,Frog Position After T Seconds,frog-position-after-t-seconds,Hard,36.04706606167807,False,"tree,depth-first-search,breadth-first-search,graph",algorithms
1378,Replace Employee ID With The Unique Identifier,replace-employee-id-with-the-unique-identifier,Easy,91.34913839237933,True,database,database
1379,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,Easy,86.86750343317551,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1380,Lucky Numbers in a Matrix,lucky-numbers-in-a-matrix,Easy,70.52810287530704,False,"array,matrix",algorithms
1381,Design a Stack With Increment Operation,design-a-stack-with-increment-operation,Medium,77.2520319419496,False,"array,stack,design",algorithms
1382,Balance a Binary Search Tree,balance-a-binary-search-tree,Medium,80.67380366282386,False,"divide-and-conquer,greedy,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
1383,Maximum Performance of a Team,maximum-performance-of-a-team,Hard,48.68655866162101,False,"array,greedy,sorting,heap-priority-queue",algorithms
1384,Total Sales Amount by Year,total-sales-amount-by-year,Hard,66.78702146602038,True,database,database
1385,Find the Distance Value Between Two Arrays,find-the-distance-value-between-two-arrays,Easy,65.84858044164038,False,"array,two-pointers,binary-search,sorting",algorithms
1386,Cinema Seat Allocation,cinema-seat-allocation,Medium,40.892118949193225,False,"array,hash-table,greedy,bit-manipulation",algorithms
1387,Sort Integers by The Power Value,sort-integers-by-the-power-value,Medium,70.13241643084115,False,"dynamic-programming,memoization,sorting",algorithms
1388,Pizza With 3n Slices,pizza-with-3n-slices,Hard,50.08834962893156,False,"array,dynamic-programming,greedy,heap-priority-queue",algorithms
1389,Create Target Array in the Given Order,create-target-array-in-the-given-order,Easy,85.86206060017952,False,"array,simulation",algorithms
1390,Four Divisors,four-divisors,Medium,41.24789837474314,False,"array,math",algorithms
1391,Check if There is a Valid Path in a Grid,check-if-there-is-a-valid-path-in-a-grid,Medium,47.22277762226577,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1392,Longest Happy Prefix,longest-happy-prefix,Hard,44.84180217910546,False,"string,rolling-hash,string-matching,hash-function",algorithms
1393,Capital Gain/Loss,capital-gainloss,Medium,89.71263596078958,False,database,database
1394,Find Lucky Integer in an Array,find-lucky-integer-in-an-array,Easy,63.84537739728589,False,"array,hash-table,counting",algorithms
1395,Count Number of Teams,count-number-of-teams,Medium,67.74827653035798,False,"array,dynamic-programming,binary-indexed-tree",algorithms
1396,Design Underground System,design-underground-system,Medium,73.60313687994447,False,"hash-table,string,design",algorithms
1397,Find All Good Strings,find-all-good-strings,Hard,42.331288343558285,False,"string,dynamic-programming,string-matching",algorithms
1398,Customers Who Bought Products A and B but Not C,customers-who-bought-products-a-and-b-but-not-c,Medium,77.14536080373337,True,database,database
1399,Count Largest Group,count-largest-group,Easy,67.17450490433745,False,"hash-table,math",algorithms
1400,Construct K Palindrome Strings,construct-k-palindrome-strings,Medium,63.05732484076433,False,"hash-table,string,greedy,counting",algorithms
1401,Circle and Rectangle Overlapping,circle-and-rectangle-overlapping,Medium,44.174719145258855,False,"math,geometry",algorithms
1402,Reducing Dishes,reducing-dishes,Hard,72.02246556784827,False,"array,dynamic-programming,greedy,sorting",algorithms
1403,Minimum Subsequence in Non-Increasing Order,minimum-subsequence-in-non-increasing-order,Easy,72.20428311620829,False,"array,greedy,sorting",algorithms
1404,Number of Steps to Reduce a Number in Binary Representation to One,number-of-steps-to-reduce-a-number-in-binary-representation-to-one,Medium,52.462035541195476,False,"string,bit-manipulation",algorithms
1405,Longest Happy String,longest-happy-string,Medium,57.44716351501668,False,"string,greedy,heap-priority-queue",algorithms
1406,Stone Game III,stone-game-iii,Hard,59.52712899748472,False,"array,math,dynamic-programming,game-theory",algorithms
1407,Top Travellers,top-travellers,Easy,64.96749198008587,False,database,database
1408,String Matching in an Array,string-matching-in-an-array,Easy,63.8830571531799,False,"array,string,string-matching",algorithms
1409,Queries on a Permutation With Key,queries-on-a-permutation-with-key,Medium,83.30177585553983,False,"array,binary-indexed-tree,simulation",algorithms
1410,HTML Entity Parser,html-entity-parser,Medium,51.8463773925243,False,"hash-table,string",algorithms
1411,Number of Ways to Paint N × 3 Grid,number-of-ways-to-paint-n-3-grid,Hard,62.36255175176958,False,dynamic-programming,algorithms
1412,Find the Quiet Students in All Exams,find-the-quiet-students-in-all-exams,Hard,62.63507109004739,True,database,database
1413,Minimum Value to Get Positive Step by Step Sum,minimum-value-to-get-positive-step-by-step-sum,Easy,67.7741266259824,False,"array,prefix-sum",algorithms
1414,Find the Minimum Number of Fibonacci Numbers Whose Sum Is K,find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k,Medium,65.561544709444,False,"math,greedy",algorithms
1415,The k-th Lexicographical String of All Happy Strings of Length n,the-k-th-lexicographical-string-of-all-happy-strings-of-length-n,Medium,72.20252072650597,False,"string,backtracking",algorithms
1416,Restore The Array,restore-the-array,Hard,38.777062450764674,False,"string,dynamic-programming",algorithms
1417,Reformat The String,reformat-the-string,Easy,55.284992577419246,False,string,algorithms
1418,Display Table of Food Orders in a Restaurant,display-table-of-food-orders-in-a-restaurant,Medium,73.92071364377725,False,"array,hash-table,string,sorting,ordered-set",algorithms
1419,Minimum Number of Frogs Croaking,minimum-number-of-frogs-croaking,Medium,50.12456026452071,False,"string,counting",algorithms
1420,Build Array Where You Can Find The Maximum Exactly K Comparisons,build-array-where-you-can-find-the-maximum-exactly-k-comparisons,Hard,63.370089593383874,False,dynamic-programming,algorithms
1421,NPV Queries,npv-queries,Easy,83.94677457007236,True,database,database
1422,Maximum Score After Splitting a String,maximum-score-after-splitting-a-string,Easy,57.91949130274844,False,string,algorithms
1423,Maximum Points You Can Obtain from Cards,maximum-points-you-can-obtain-from-cards,Medium,52.25014151059484,False,"array,sliding-window,prefix-sum",algorithms
1424,Diagonal Traverse II,diagonal-traverse-ii,Medium,50.43879156044909,False,"array,sorting,heap-priority-queue",algorithms
1425,Constrained Subsequence Sum,constrained-subsequence-sum,Hard,47.42403684059044,False,"array,dynamic-programming,queue,sliding-window,heap-priority-queue,monotonic-queue",algorithms
1426,Counting Elements,counting-elements,Easy,59.665943979266345,True,"array,hash-table",algorithms
1427,Perform String Shifts,perform-string-shifts,Easy,54.278409683815084,True,"array,math,string",algorithms
1428,Leftmost Column with at Least a One,leftmost-column-with-at-least-a-one,Medium,53.38119788015958,True,"array,binary-search,matrix,interactive",algorithms
1429,First Unique Number,first-unique-number,Medium,52.846813658107436,True,"array,hash-table,design,queue,data-stream",algorithms
1430,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree,Medium,46.29904140725368,True,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1431,Kids With the Greatest Number of Candies,kids-with-the-greatest-number-of-candies,Easy,87.39586655909338,False,array,algorithms
1432,Max Difference You Can Get From Changing an Integer,max-difference-you-can-get-from-changing-an-integer,Medium,42.69328671757598,False,"math,greedy",algorithms
